,0
8596,1
8597,0
8598,1
8599,1
8600,1
8601,0
8602,1
8603,1
8604,0
8605,0
8606,1
8607,1
8608,0
8609,1
8610,1
8611,0
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,0
8619,0
8620,1
8621,1
8622,1
8623,1
8624,1
8625,1
8626,1
8627,0
8628,0
8629,1
8630,0
8631,0
8632,0
8633,1
8634,1
8635,0
8636,1
8637,0
8638,1
8639,0
8640,0
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,1
8648,0
8649,1
8650,0
8651,1
8652,1
8653,1
8654,0
8655,1
8656,0
8657,0
8658,0
8659,0
8660,1
8661,0
8662,1
8663,0
8664,0
8665,0
8666,1
8667,1
8668,1
8669,1
8670,1
8671,0
8672,0
8673,0
8674,1
8675,1
8676,1
8677,1
8678,1
8679,0
8680,0
8681,1
8682,0
8683,0
8684,1
8685,0
8686,0
8687,1
8688,0
8689,0
8690,1
8691,0
8692,1
8693,1
8694,1
8695,0
8696,0
8697,1
8698,1
8699,1
8700,1
8701,0
8702,1
8703,1
8704,0
8705,1
8706,1
8707,0
8708,1
8709,1
8710,0
8711,1
8712,0
8713,0
8714,0
8715,1
8716,1
8717,1
8718,1
8719,1
8720,0
8721,0
8722,1
8723,1
8724,1
8725,0
8726,1
8727,0
8728,1
8729,1
8730,1
8731,1
8732,1
8733,1
8734,0
8735,1
8736,1
8737,1
8738,1
8739,0
8740,1
8741,0
8742,0
8743,0
8744,0
8745,1
8746,1
8747,1
8748,0
8749,0
8750,1
8751,1
8752,0
8753,0
8754,1
8755,1
8756,1
8757,0
8758,1
8759,1
8760,1
8761,1
8762,1
8763,1
8764,0
8765,0
8766,0
8767,0
8768,1
8769,1
8770,0
8771,1
8772,1
8773,1
8774,1
8775,0
8776,0
8777,1
8778,0
8779,1
8780,0
8781,1
8782,1
8783,0
8784,1
8785,1
8786,1
8787,0
8788,1
8789,0
8790,0
8791,0
8792,1
8793,1
8794,1
8795,0
8796,0
8797,1
8798,1
8799,1
8800,0
8801,1
8802,0
8803,1
8804,1
8805,0
8806,1
8807,1
8808,1
8809,1
8810,1
8811,1
8812,1
8813,0
8814,1
8815,1
8816,1
8817,1
8818,1
8819,0
8820,0
8821,0
8822,1
8823,1
8824,1
8825,1
8826,1
8827,1
8828,0
8829,0
8830,1
8831,0
8832,0
8833,0
8834,0
8835,1
8836,1
8837,0
8838,0
8839,1
8840,1
8841,1
8842,0
8843,1
8844,1
8845,1
8846,1
8847,1
8848,1
8849,1
8850,0
8851,1
8852,1
8853,1
8854,1
8855,1
8856,1
8857,1
8858,1
8859,1
8860,1
8861,1
8862,0
8863,0
8864,1
8865,1
8866,1
8867,0
8868,1
8869,1
8870,0
8871,0
8872,0
8873,0
8874,1
8875,1
8876,0
8877,1
8878,0
8879,1
8880,0
8881,0
8882,1
8883,1
8884,1
8885,1
8886,1
8887,1
8888,1
8889,0
8890,1
8891,1
8892,1
8893,1
8894,1
8895,1
8896,1
8897,1
8898,0
8899,0
8900,1
8901,1
8902,1
8903,1
8904,1
8905,1
8906,0
8907,1
8908,1
8909,1
8910,1
8911,0
8912,0
8913,0
8914,1
8915,0
8916,1
8917,0
8918,1
8919,0
8920,0
8921,0
8922,1
8923,0
8924,0
8925,1
8926,1
8927,1
8928,1
8929,0
8930,0
8931,0
8932,1
8933,1
8934,1
8935,0
8936,1
8937,1
8938,0
8939,0
8940,0
8941,0
8942,1
8943,1
8944,1
8945,1
8946,1
8947,1
8948,0
8949,1
8950,1
8951,1
8952,1
8953,1
8954,1
8955,0
8956,1
8957,0
8958,0
8959,0
8960,1
8961,1
8962,1
8963,1
8964,1
8965,1
8966,0
8967,1
8968,1
8969,1
8970,0
8971,1
8972,0
8973,0
8974,0
8975,0
8976,0
8977,1
8978,1
8979,1
8980,1
8981,1
8982,0
8983,1
8984,1
8985,1
8986,1
8987,1
8988,1
8989,0
8990,1
8991,0
8992,1
8993,1
8994,1
8995,1
8996,0
8997,0
8998,1
8999,0
9000,0
9001,1
9002,1
9003,1
9004,0
9005,1
9006,1
9007,0
9008,1
9009,1
9010,0
9011,1
9012,1
9013,0
9014,1
9015,1
9016,1
9017,1
9018,0
9019,1
9020,1
9021,1
9022,1
9023,1
9024,1
9025,1
9026,0
9027,0
9028,0
9029,1
9030,1
9031,1
9032,0
9033,0
9034,0
9035,1
9036,0
9037,1
9038,0
9039,1
9040,0
9041,1
9042,0
9043,0
9044,1
9045,1
9046,0
9047,1
9048,1
9049,1
9050,0
9051,1
9052,0
9053,1
9054,1
9055,1
9056,1
9057,1
9058,1
9059,0
9060,1
9061,1
9062,1
9063,1
9064,1
9065,1
9066,1
9067,1
9068,0
9069,0
9070,1
9071,1
9072,1
9073,1
9074,1
9075,1
9076,1
9077,0
9078,0
9079,0
9080,0
9081,1
9082,0
9083,1
9084,1
9085,0
9086,1
9087,1
9088,0
9089,1
9090,1
9091,1
9092,1
9093,0
9094,1
9095,0
9096,1
9097,1
9098,0
9099,0
9100,1
9101,1
9102,0
9103,0
9104,1
9105,0
9106,1
9107,1
9108,1
9109,0
9110,1
9111,1
9112,1
9113,1
9114,1
9115,1
9116,1
9117,1
9118,0
9119,0
9120,1
9121,1
9122,1
9123,0
9124,1
9125,1
9126,0
9127,1
9128,0
9129,0
9130,1
9131,1
9132,1
9133,1
9134,1
9135,1
9136,1
9137,1
9138,0
9139,1
9140,1
9141,1
9142,0
9143,1
9144,1
9145,0
9146,0
9147,1
9148,1
9149,0
9150,1
9151,0
9152,1
9153,1
9154,0
9155,1
9156,1
9157,0
9158,1
9159,1
9160,0
9161,1
9162,1
9163,1
9164,1
9165,1
9166,0
9167,0
9168,0
9169,0
9170,0
9171,1
9172,1
9173,0
9174,1
9175,1
9176,1
9177,0
9178,1
9179,1
9180,1
9181,1
9182,1
9183,0
9184,1
9185,1
9186,0
9187,1
9188,1
9189,0
9190,1
9191,0
9192,1
9193,0
9194,1
9195,1
9196,1
9197,0
9198,1
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,1
9207,0
9208,1
9209,1
9210,0
9211,1
9212,0
9213,0
9214,1
9215,1
9216,1
9217,0
9218,0
9219,1
9220,0
9221,1
9222,1
9223,1
9224,0
9225,1
9226,0
9227,1
9228,1
9229,0
9230,0
9231,0
9232,1
9233,1
9234,1
9235,0
9236,0
9237,0
9238,1
9239,1
9240,0
9241,1
9242,0
9243,1
9244,1
9245,1
9246,0
9247,0
9248,1
9249,0
9250,1
9251,1
9252,1
9253,0
9254,1
9255,1
9256,1
9257,1
9258,1
9259,1
9260,1
9261,1
9262,0
9263,0
9264,0
9265,0
9266,1
9267,1
9268,1
9269,1
9270,1
9271,1
9272,1
9273,0
9274,0
9275,0
9276,0
9277,0
9278,1
9279,1
9280,1
9281,1
9282,1
9283,0
9284,0
9285,0
9286,1
9287,1
9288,0
9289,1
9290,0
9291,0
9292,1
9293,1
9294,1
9295,1
9296,1
9297,0
9298,1
9299,1
9300,1
9301,1
9302,1
9303,1
9304,0
9305,0
9306,1
9307,1
9308,1
9309,1
9310,1
9311,1
9312,0
9313,1
9314,1
9315,1
9316,0
9317,1
9318,0
9319,1
9320,0
9321,1
9322,0
9323,1
9324,0
9325,1
9326,1
9327,0
9328,0
9329,0
9330,1
9331,1
9332,1
9333,1
9334,1
9335,0
9336,0
9337,1
9338,1
9339,1
9340,1
9341,1
9342,1
9343,1
9344,0
9345,1
9346,0
9347,0
9348,0
9349,1
9350,0
9351,1
9352,1
9353,1
9354,1
9355,0
9356,1
9357,1
9358,1
9359,1
9360,1
9361,1
9362,1
9363,0
9364,0
9365,1
9366,1
9367,1
9368,1
9369,0
9370,0
9371,1
9372,0
9373,1
9374,1
9375,1
9376,1
9377,0
9378,1
9379,1
9380,1
9381,1
9382,0
9383,0
9384,0
9385,1
9386,1
9387,0
9388,1
9389,1
9390,1
9391,1
9392,1
9393,0
9394,1
9395,0
9396,1
9397,1
9398,0
9399,1
9400,0
9401,1
9402,1
9403,0
9404,1
9405,0
9406,1
9407,1
9408,1
9409,0
9410,0
9411,1
9412,0
9413,1
9414,1
9415,1
9416,1
9417,0
9418,0
9419,1
9420,1
9421,1
9422,1
9423,1
9424,1
9425,1
9426,1
9427,1
9428,1
9429,1
9430,1
9431,1
9432,1
9433,1
9434,0
9435,1
9436,1
9437,1
9438,0
9439,0
9440,0
9441,0
9442,0
9443,0
9444,1
9445,1
9446,1
9447,0
9448,0
9449,0
9450,1
9451,1
9452,1
9453,1
9454,1
9455,0
9456,1
9457,1
9458,1
9459,0
9460,0
9461,1
9462,1
9463,1
9464,1
9465,1
9466,0
9467,1
9468,1
9469,0
9470,1
9471,1
9472,1
9473,0
9474,1
9475,1
9476,0
9477,0
9478,1
9479,1
9480,1
9481,1
9482,1
9483,1
9484,0
9485,1
9486,1
9487,1
9488,1
9489,0
9490,1
9491,1
9492,1
9493,0
9494,1
9495,0
9496,0
9497,1
9498,1
9499,0
9500,1
9501,1
9502,1
9503,1
9504,1
9505,1
9506,1
9507,1
9508,0
9509,1
9510,1
9511,0
9512,0
9513,0
9514,1
9515,1
9516,0
9517,1
9518,0
9519,0
9520,1
9521,1
9522,0
9523,1
9524,0
9525,1
9526,1
9527,1
9528,0
9529,1
9530,0
9531,0
9532,0
9533,1
9534,1
9535,1
9536,1
9537,1
9538,1
9539,1
9540,1
9541,1
9542,1
9543,0
9544,1
9545,1
9546,1
9547,1
9548,1
9549,0
9550,1
9551,0
9552,1
9553,0
9554,1
9555,0
9556,1
9557,1
9558,0
9559,1
9560,1
9561,1
9562,1
9563,1
9564,0
9565,1
9566,1
9567,1
9568,0
9569,1
9570,0
9571,1
9572,1
9573,1
9574,1
9575,1
9576,1
9577,1
9578,0
9579,0
9580,0
9581,0
9582,1
9583,1
9584,1
9585,1
9586,1
9587,0
9588,1
9589,1
9590,1
9591,0
9592,0
9593,1
9594,1
9595,1
9596,1
9597,1
9598,0
9599,1
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,1
9610,1
9611,1
9612,1
9613,0
9614,1
9615,1
9616,1
9617,0
9618,0
9619,1
9620,0
9621,0
9622,1
9623,1
9624,1
9625,0
9626,0
9627,0
9628,1
9629,1
9630,0
9631,1
9632,0
9633,1
9634,0
9635,0
9636,1
9637,1
9638,1
9639,1
9640,1
9641,1
9642,1
9643,1
9644,1
9645,0
9646,1
9647,1
9648,1
9649,1
9650,1
9651,1
9652,1
9653,1
9654,1
9655,0
9656,1
9657,1
9658,1
9659,1
9660,0
9661,1
9662,0
9663,0
9664,1
9665,0
9666,1
9667,1
9668,1
9669,1
9670,1
9671,0
9672,0
9673,0
9674,0
9675,1
9676,0
9677,0
9678,1
9679,1
9680,1
9681,1
9682,0
9683,1
9684,0
9685,1
9686,1
9687,1
9688,0
9689,1
9690,1
9691,1
9692,0
9693,1
9694,1
9695,1
9696,1
9697,1
9698,0
9699,1
9700,1
9701,1
9702,1
9703,1
9704,1
9705,1
9706,1
9707,1
9708,0
9709,1
9710,1
9711,0
9712,1
9713,1
9714,1
9715,1
9716,1
9717,0
9718,1
9719,1
9720,0
9721,1
9722,0
9723,1
9724,0
9725,1
9726,0
9727,1
9728,1
9729,0
9730,0
9731,1
9732,1
9733,0
9734,1
9735,1
9736,1
9737,1
9738,1
9739,1
9740,1
9741,0
9742,1
9743,0
9744,1
9745,1
9746,0
9747,0
9748,0
9749,1
9750,1
9751,1
9752,1
9753,1
9754,1
9755,1
9756,0
9757,1
9758,0
9759,1
9760,1
9761,0
9762,1
9763,0
9764,1
9765,1
9766,1
9767,0
9768,0
9769,1
9770,1
9771,0
9772,1
9773,1
9774,0
9775,0
9776,0
9777,0
9778,1
9779,0
9780,0
9781,1
9782,1
9783,0
9784,0
9785,0
9786,1
9787,1
9788,0
9789,1
9790,1
9791,1
9792,0
9793,0
9794,1
9795,1
9796,1
9797,1
9798,0
9799,0
9800,1
9801,1
9802,1
9803,1
9804,0
9805,1
9806,1
9807,0
9808,0
9809,1
9810,1
9811,1
9812,0
9813,1
9814,1
9815,1
9816,1
9817,0
9818,0
9819,0
9820,1
9821,1
9822,1
9823,0
9824,0
9825,1
9826,1
9827,1
9828,0
9829,1
9830,0
9831,1
9832,0
9833,1
9834,1
9835,1
9836,1
9837,1
9838,0
9839,1
9840,1
9841,1
9842,1
9843,0
9844,1
9845,1
9846,0
9847,1
9848,1
9849,1
9850,1
9851,1
9852,1
9853,1
9854,0
9855,1
9856,0
9857,1
9858,0
9859,0
9860,1
9861,1
9862,1
9863,0
9864,1
9865,1
9866,1
9867,1
9868,1
9869,1
9870,0
9871,1
9872,0
9873,0
9874,1
9875,1
9876,0
9877,0
9878,1
9879,1
9880,0
9881,1
9882,0
9883,0
9884,0
9885,1
9886,1
9887,1
9888,1
9889,1
9890,0
9891,1
9892,1
9893,1
9894,0
9895,1
9896,0
9897,1
9898,0
9899,0
9900,1
9901,1
9902,1
9903,0
9904,1
9905,0
9906,1
9907,0
9908,1
9909,1
9910,1
9911,1
9912,1
9913,1
9914,1
9915,0
9916,1
9917,0
9918,1
9919,0
9920,1
9921,1
9922,1
9923,1
9924,0
9925,1
9926,1
9927,1
9928,0
9929,0
9930,0
9931,0
9932,1
9933,0
9934,1
9935,1
9936,0
9937,0
9938,1
9939,1
9940,0
9941,0
9942,1
9943,1
9944,1
9945,1
9946,1
9947,1
9948,0
9949,0
9950,0
9951,1
9952,1
9953,0
9954,0
9955,1
9956,1
9957,1
9958,1
9959,0
9960,0
9961,1
9962,1
9963,1
9964,1
9965,1
9966,1
9967,1
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,0
9975,1
9976,1
9977,1
9978,1
9979,0
9980,1
9981,0
9982,1
9983,0
9984,1
9985,0
9986,1
9987,1
9988,1
9989,1
9990,1
9991,1
9992,1
9993,1
9994,1
9995,1
9996,0
9997,1
9998,0
9999,1
